"Melissa D.",Thomas,3.40,503,4.00,59.00,25.00,10.00,3.00,3.00,"Conference and Meeting Management Fundamentals of Communication"
"Jean L",Goblinger,2.85,881,3.00,27.00,42.00,21.00,4.00,5.00,"Business and Professional Communication Fundamentals of Communication Introduction to Mass Media Rhetoric and Public Presentation"
Ying,Wu,2.43,1187,9.00,14.00,31.00,34.00,9.00,6.00,"Intermediate Macro-Theory Intermediate Macroeconomics Money and Banking Principles of Macroeconomics Special Topics in Economics"
"Diana Mae",Wagner,3.44,437,5.00,58.00,29.00,6.00,2.00,3.00,"Canoeing and Kayaking Diversity and the Self Foundations of Outdoor Education Leadership Kayaking Research in ODEL Wilderness Emergency Care"
"Joseph Hughes",Wenke,2.79,111,9.00,31.00,37.00,10.00,4.00,11.00,"Composition and Research"
"Brittany Nicole",Wilson,3.05,201,6.00,45.00,27.00,13.00,4.00,7.00,"Aspects of the Novel Composition and Research"
"Chelsea Nicole",Fabian,2.86,112,4.00,33.00,34.00,21.00,5.00,6.00,"Composition and Research"
Gina,Bloodworth,2.82,1144,6.00,27.00,37.00,23.00,5.00,5.00,"Conservation and Resource Management Current Issues in Earth Science Environmental Science: Concepts and Methods Environmental Senior Seminar Environmental Studies: Methods and Analysis Introduction to Human Geography Introduction to Sustainablity Sustainability and Global Development Topics in Humanities/Social Sciences Topics in the Natural Sciences Water Resources World Geography: Africa and The Americas World Geography: Europe and Asia"
"Fulbert L",Namwamba,3.13,1029,4.00,41.00,38.00,14.00,3.00,3.00,"Green Infrastructure Planning and Environmental Restoration Introduction to Physical Geology Introduction to Sustainablity Soil, Water and Environment Topics in the Natural Sciences World Regions"
"Noah McGarrity",Gibson,3.26,314,2.00,54.00,27.00,14.00,3.00,4.00,"Clinical Exercise Physiology Excercise Physiology Exercise Science Seminar Kinesiology Nutrition, Health and Human Performance Research Methods in Exercise Science Selected Topics in Health"
"Thomas R",Cawthern,3.13,1313,2.00,39.00,40.00,16.00,3.00,2.00,"Earth Science Seminar Geological Oceanography Hydrogeology Introduction to Geologic Principles Introduction to Physical Geology Mineralogy and Optical Petrology Sediment Analysis Stratigraphy and Sedimentology"
"Kimberly A",Fabbri,3.02,103,6.00,38.00,34.00,13.00,6.00,4.00,"World Civilizations"
"James Robert",Hesen,3.68,554,4.00,74.00,19.00,3.00,1.00,2.00,"History of the United States"
"Catherine Armetta",Shufelt,2.62,317,4.00,25.00,32.00,30.00,1.00,11.00,"Interdisciplinary Research Seminar"
Wen,Cao,3.05,409,3.00,29.00,50.00,18.00,2.00,2.00,"Intermediate Business Statistics Operations Management"
"Lori A",Carmack,2.29,873,12.00,16.00,26.00,24.00,17.00,8.00,"Analysis I Calculus I Calculus II Calculus III Differential Equations I Introduction to Applied Calculus Linear Algebra Mathematical Models and Applications Modern Statistics with Computer Analysis Special Topics"
Chao,Miao,2.88,738,2.00,10.00,71.00,18.00,1.00,1.00,"Applied Organizational Science Entrepreneurship Management and Organizational Behavior New Venture Initiation Personal and Professional Development for Business"
"Brian Joseph",Cook,3.66,250,3.00,80.00,10.00,4.00,1.00,4.00,"Computers in Education School in a Diverse Society Teaching Literacy in the Content Areas I"
"John C",Mosher,3.57,747,3.00,73.00,15.00,6.00,2.00,4.00,"Design Principles Drawing I Graphic Design I Introduction to Digital Photography New Media I Sophomore Seminar Special Topics in Art User Experience Design Web Design"
"Aric Donald",Snee,3.49,218,4.00,60.00,28.00,7.00,2.00,1.00,"Art Appreciation Glass I Glass II Sculpture I"
"Jennifer M",Kruglinski,2.72,652,9.00,32.00,27.00,18.00,7.00,10.00,"Art Since 1945 History of Graphic Design History of Modern Art to 1945 International Field Study Introduction to Art History Special Topics in Art History Women in Art"
"Tammy Lynn",Donaway,0.40,250,63.00,2.00,2.00,1.00,1.00,33.00,"Nonprofit Leadership Personal and Professional Development for Business"
"David Z",Keifer,2.40,1015,12.00,19.00,27.00,24.00,14.00,8.00,"Analytical Chemistry General Chemistry I General Chemistry II Instrumental Analysis"
"George D",Barrett,3.57,302,3.00,72.00,16.00,8.00,1.00,3.00,"Advanced Audio Production Animation Beginning Audio Production Communication Seminar Studies in Media Production Writing for Media"
"Jessica Anne",Hindman,3.68,450,3.00,76.00,16.00,6.00,1.00,2.00,"Jazz Dance Modern Dance I"
"Brian C.",Hill,2.72,801,5.00,26.00,35.00,26.00,5.00,6.00,"Econometrics Intermediate Microeconomics Principles of Microeconomics Public Sector Economics Quantitative Economics Sports Economics The Economics of Health Care"
"Brian Mark","Zockoll Jr",2.55,223,7.00,27.00,26.00,26.00,7.00,11.00,"Composition and Research"
"Rashid V",Robinson,3.47,205,3.00,68.00,19.00,5.00,2.00,5.00,"Composition and Research"
"Ryan C",Conrath,3.41,538,3.00,57.00,29.00,10.00,2.00,2.00,"Film History Film Politics Introduction to Film Literature and Film Studies in Film"
Isabel,"Quintana Wulf",3.30,479,4.00,48.00,35.00,11.00,3.00,2.00,"Ethnic Literature of the United States Latina/o Literature Native American Literature Studies in English Literature Topics in Latina/o Literature Topics in Native American Literature"
"Breck Maura",Sullivan,3.07,62,7.00,33.00,39.00,20.00,4.00,0.00,"Introduction to Sustainablity"
"Kirby Mae",Given,3.33,287,2.00,49.00,37.00,11.00,2.00,2.00,"Fitness Testing"
"Susannah W",Taylor,3.30,2675,6.00,63.00,16.00,7.00,4.00,7.00,"Lifelong Fitness and Wellness"
"Clara L.",Small,2.34,70,9.00,15.00,33.00,26.00,8.00,12.00,"World Civilizations"
Belen,"Vicens Saiz",2.62,890,6.00,26.00,32.00,22.00,8.00,9.00,"From Romans to Vikings Origins of Europe, 1000 to 1500 Research Seminar Capstone Topics in History World Civilizations"
"Matthew Dennis",Headrick,3.34,114,3.00,54.00,29.00,12.00,2.00,2.00,"World Civilizations"
"Shruti A",Patel,3.04,621,5.00,43.00,30.00,14.00,4.00,7.00,"History of India to 1857 History of India: 1857 to Present Research Seminar Capstone Topics in History World Civilizations"
"Arnold L",Bienstock,3.25,391,2.00,51.00,30.00,13.00,3.00,4.00,"First-Year Seminar in World History"
"Kristen A",Lycett,3.29,133,1.00,48.00,37.00,13.00,3.00,1.00,"Biology: Concepts and Methods Critical Thinking and Writing Environmental Science: Concepts and Methods Issues in the Natural Sciences"
"Ryan V",Weaver,3.85,272,5.00,89.00,4.00,1.00,0.00,3.00,"AmeriCorps Training Course - Part II Changing Climate/Changing World Topics Civic Engagement Capstone: Final Steps for Presidential Citizen Scholars Civic Engagement Development: Next Steps for Presidential Citizen Scholars Civic Engagement Foundation: An Introduction for Presidential Citizen Scholars Democracy Across the Disciplines Nonprofit Leadership Special Topics in Interdisciplinary Studies"
"Aliscia Dawn",Harrington,3.03,771,5.00,35.00,41.00,13.00,4.00,5.00,"Business Systems Analysis Informaion Systems Concepts for Management"
"Diana W",Verzi,2.59,938,5.00,19.00,36.00,32.00,6.00,5.00,"College Algebra and Trigonometry College Algebra: A Modeling Approach Fundamental Concepts I Introduction to Applied Calculus Modern Statistics with Computer Analysis"
"Kathleen M.",Shannon,2.47,908,16.00,23.00,22.00,22.00,11.00,9.00,"Analysis I Analysis II Calculus I Calculus II College Algebra and Trigonometry College Algebra: A Modeling Approach Introduction to Applied Calculus Introduction to Discrete Mathematics Liberal Arts Mathematics"
"Jennifer Anne",Bergner,3.21,743,4.00,51.00,26.00,14.00,3.00,4.00,"Calculus I Data, Probability and Algebra Connections Fundamental Concepts I Fundamental Concepts II Geometric Structures Liberal Arts Mathematics Mathematical Connections for Secondary School Teachers"
"Nitya P",Singh,3.30,559,1.00,39.00,54.00,7.00,1.00,1.00,"Business and Society Introduction to International Business Management of the Multinational Business Small Business Consulting Special Topics in Management"
"Darrell K",Wilson,3.47,450,4.00,53.00,38.00,6.00,1.00,1.00,"Business Marketing Management and Organizational Behavior Personal and Professional Development for Business Principles of Marketing Management Professional Selling Small Business Consulting"
"Eric T",Shuster,2.92,251,13.00,43.00,19.00,14.00,3.00,11.00,"Applied Study Instrumental Techniques - Percussion Music History II Music Perception I Performance Class Special Topics in Music Theory I Theory II"
"Jennifer A",Hart,3.01,525,2.00,25.00,51.00,22.00,2.00,1.00,"Critical Care: A Multi-Professional Approach Health Assessment"
"Dean M.",Ravizza,3.63,1755,1.00,70.00,25.00,4.00,1.00,1.00,"Adapted Physical Education Introduction to Teaching Fitness and Wellness Movement Education in Physical Education Psychosocial Aspects of Physical Education School in a Diverse Society"
"Ellen K",Kang,3.21,384,4.00,47.00,30.00,16.00,2.00,4.00,"Community Sociology Introduction to Sociology Social Problems Studies in Sociology The Family"
"Amanda Gail",Hill,3.17,285,6.00,47.00,32.00,10.00,2.00,6.00,"Introduction to the Social Work Profession Social Work Practice I Social Work Research II Social Work with Families and Children Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Sook Hyun",Kim,3.39,333,3.00,53.00,36.00,6.00,2.00,3.00,"Social Welfare History and Contemporary Issues Social Welfare Policy Practice: Analyst and Advocate"
"Susan E",Park,3.38,61,0.00,56.00,33.00,9.00,0.00,4.00,"Basic Interviewing: Skills and Techniques mental health delivery system utilizing a generalist social Special Topics"
"Jennifer F",Nyland,2.96,794,8.00,40.00,28.00,17.00,5.00,6.00,"Biology: Concepts and Methods Cell Biology Critical Thinking and Writing Immunology Introduction to Biology: Molecular and Cellular Biology Toxicology"
"Ignaciyas K",Soosaipillai,3.24,472,5.00,50.00,30.00,11.00,3.00,4.00,"Foundations of Conflict and Conflict Resolution International Conflict and Conflict Resolution Studies in Conflict Analysis and Dispute Resolution"
"Logan Alexander",Wilson,3.11,106,7.00,34.00,42.00,16.00,0.00,3.00,"Composition and Research"
"Brittany Taylor",Wellman,3.29,108,7.00,55.00,21.00,14.00,0.00,5.00,"Composition and Research"
"Kathryn Carol",Trice,3.16,107,4.00,56.00,20.00,12.00,2.00,9.00,"Composition and Research"
Vichet,Sum,3.00,424,10.00,31.00,40.00,13.00,3.00,5.00,"Financial Management Personal Finance"
"Amy Markley",Jones,3.12,192,7.00,45.00,29.00,11.00,4.00,6.00,"Elementary French I Elementary French II"
Jiacheng,Cai,2.64,667,10.00,29.00,26.00,20.00,8.00,9.00,"Calculus I Calculus II Introduction to Financial Mathematics Mathematical Statistics I Mathematical Statistics II Modern Statistics with Computer Analysis Regression Analysis Statistical Learning with Applications Statistical Thinking Statistics Laboratory Survey Design and Sampling"
Simbarashe,Pasirayi,3.27,640,2.00,36.00,58.00,6.00,1.00,1.00,"Digital Marketing Analytics International Marketing Principles of Marketing Management"
"Joran Premo",Premo-Hurt,3.05,144,0.00,22.00,64.00,15.00,0.00,1.00,"Nursing Leadership and Management Senior Seminar"
"Gina L",Solano,3.83,83,2.00,86.00,10.00,4.00,0.00,0.00,"Computers in Education Technology in Education"
"Ryan A",Sporer,3.02,712,4.00,37.00,39.00,14.00,2.00,6.00,"Changing Climate/Changing World Topics Introduction to Sociology Medical Sociology Social Movements Sociology of the Environment Studies in Sociology Theory I, Foundations of Sociological Theory"
"Jason M",Desper,3.07,178,2.00,48.00,29.00,12.00,7.00,6.00,"Special Topics in Theatre Technical Production Theatre Appreciation"
"Ginger A",Jenkins,2.42,663,12.00,18.00,26.00,31.00,10.00,7.00,"Cost Accounting I Introduction to Managerial Accounting"
"Peggy A",Hughes,2.43,145,7.00,16.00,35.00,27.00,10.00,8.00,"Cost Accounting I Introduction to Managerial Accounting"
"Kristin N",Gilbert,2.65,566,6.00,25.00,34.00,23.00,9.00,6.00,"Business Law Legal Environment"
"Jocelyn C",Bunting,2.85,386,6.00,28.00,41.00,18.00,5.00,5.00,"Biology and Society Biology: Concepts and Methods Introduction to Biology: Molecular and Cellular Biology Trace Evidence and Microscopy"
"Michael S",Carter,2.24,512,15.00,15.00,25.00,25.00,10.00,12.00,"Advanced Special Topics in Biology Biology: Concepts and Methods Introduction to Biology: Molecular and Cellular Biology Microbiology"
"Brittany Lee",Foutz,3.76,537,2.00,86.00,8.00,3.00,2.00,2.00,"Foundations of Conflict and Conflict Resolution Honors Interdisciplinary Seminar International Law Special Topics The United Nations System"
"Lena A",Woodis,2.55,713,11.00,24.00,29.00,21.00,10.00,8.00,"Advanced Experimental Chemistry I General Chemistry I General Chemistry II Physical Chemistry I Physical Chemistry II"
Vinita,Agarwal,3.33,693,4.00,53.00,30.00,13.00,2.00,2.00,"Advertising Campaigns Communication Research Communication Seminar Communication Technology Digital Public Relations Health Communication International Public Relations Introduction to Journalism and Public Relations Introduction to Public Relations Studies in Community and Professional Communication Studies in Journalism/Public Relations Studies in Public Relations/Strategic Communication Writing for the Professions"
"Cynthia Ann",Houghtaling,3.48,251,2.00,66.00,21.00,7.00,3.00,3.00,"Diversity and the Community Diversity and the Self Technology in Education"
"Lisa E",Garfield,3.19,176,5.00,46.00,30.00,16.00,3.00,3.00,"Introduction to Sustainablity"
"Maureen Courtney",Reb,3.20,1714,7.00,57.00,19.00,9.00,4.00,8.00,"Foundations of Athletic Training Injury Prevention and Emergency Management Lifelong Fitness and Wellness"
"Heather R",McCarty,3.72,160,5.00,76.00,15.00,4.00,2.00,0.00,"Critical Thinking and Writing Issues in the Humanities"
"Robert Scott",Garner,3.63,289,3.00,85.00,5.00,3.00,1.00,7.00,"Advanced Learning Strategies Introduction to Interdisciplinary Studies"
Wenxiu,Nan,2.79,459,6.00,27.00,32.00,29.00,5.00,4.00,"Enterprise Systems and Integrated Business Processes Intermediate Business Statistics"
"Joshua E",Madden,3.64,477,2.00,70.00,24.00,4.00,2.00,1.00,"Business Systems Analysis Global Information Systems Management Security Management"
"Melissa A",Stoner,3.06,912,5.00,44.00,30.00,12.00,8.00,4.00,"Calculus I Calculus I For Biology and Medicine Calculus II Calculus III Differential Equations I Fundamental Concepts II"
"Lisa M",Schneider,2.36,817,13.00,23.00,21.00,23.00,13.00,11.00,"Abstract Algebra I Abstract Algebra II Calculus I Calculus II Calculus III College Algebra and Trigonometry Differential Equations I Introduction to Applied Calculus Introduction to Discrete Mathematics Linear Algebra"
"Irina A",Piatselchyts,3.39,874,2.00,54.00,33.00,9.00,2.00,2.00,"Advertising and Promotion Content Marketing and Digital Campaigns Direct and Interactive Marketing Principles of Marketing Management"
Argha,Sen,2.97,544,3.00,18.00,63.00,16.00,1.00,2.00,"Marketing Management Strategy Professional Selling"
"Teena M",Milligan,3.28,568,2.00,41.00,46.00,12.00,1.00,1.00,"Best Practices in Nursing and Nursing Education Introduction to Professional Nursing Practice Nursing Care of Adults II"
"Sedonna M",Brown,3.35,344,2.00,40.00,54.00,6.00,0.00,0.00,"Introduction to Professional Nursing Practice Nursing Leadership and Management Senior Seminar"
"James P","Barry Jr",3.72,1150,2.00,80.00,14.00,4.00,1.00,1.00,"Assessment and Technology in Physical Education Elementary School Physical Education Foundations of Physical Education Introduction to Teaching Fitness and Wellness Management and Instructional Strategies in Physical Education Methods in Teaching Health Education Seminar in Physical Education"
